0.0,0.1,0.1,0.0,0.2,0.1,0.2,0.0,0.0,0.0
0.1,0.0,0.15,0.0,0.1,0.1,0.1,0.1,0.0,0.05
0.06,0.04,0.1,0.08,0.04,0.04,0.02,0.02,0.12,0.1
0.06,0.07,0.11,0.07,0.07,0.06,0.06,0.09,0.07,0.05
0.075,0.07,0.055,0.055,0.11,0.075,0.075,0.06,0.035,0.045
0.066,0.074,0.076,0.076,0.082,0.068,0.074,0.07,0.078,0.048
