num_sample,est_mean,ss,ess,w_mean,w_ss,wf_mean,wf_ss
100,3.684972047805786,2.33160314672012,17.124588012695312,0.19457443058490753,0.43020057678222656,0.7170014381408691,1.407786250114441
200,2.8074567317962646,2.3659043060259677,26.89278221130371,0.24505729973316193,0.6232980489730835,0.687987744808197,1.4322904348373413
500,3.7156755924224854,2.8252930345720197,71.90198516845703,0.2469014823436737,0.6030588746070862,0.9174060225486755,2.672807455062866
1000,3.3103716373443604,2.725498024463375,114.8189697265625,0.23027601838111877,0.639698326587677,0.762299120426178,2.398611068725586
2000,3.5310440063476562,2.6606771040427923,280.39544677734375,0.26956409215927124,0.6677277684211731,0.9518426060676575,2.761023998260498
5000,3.4121806621551514,2.6311676592413487,642.8269653320312,0.2483394742012024,0.6466128826141357,0.8473790884017944,2.4687106609344482
10000,3.539280652999878,2.6938646048751993,1280.7467041015625,0.24292948842048645,0.6338843107223511,0.8597955107688904,2.6050031185150146
